comment,sg,id,time,temp,type,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
,,manual,1598650823219,21.5,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,qopEsyMb8LWe7G8btsNU,2020-08-28T21:40:23.219Z
,,manual,1598637380553,21.7,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,LnrR5sZ779gVplCnmgyz,2020-08-28T17:56:20.553Z
,,manual,1598594696697,21.7,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,7nzeyxN06UQu4FHBtLXr,2020-08-28T06:04:56.697Z
,,manual,1598564690852,21.2,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,avxPgQJaIaPiO2WUqKly,2020-08-27T21:44:50.852Z
,,manual,1598537821343,21.2,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,9NddcHXPsLcTfhavRZk3,2020-08-27T14:17:01.343Z
,,manual,1598510413665,21.4,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,wPA8IOlHoGxImAlOjFCu,2020-08-27T06:40:13.665Z
,,manual,1598477631136,21.4,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,vvQfDOBrZLbtf0Xh989l,2020-08-26T21:33:51.136Z
,,manual,1598457066274,21.2,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,g8LNmbVyQRoU2pKsHcFE,2020-08-26T15:51:06.274Z
,,manual,1598437176877,21.7,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,w5opd5FUBrBVUWLxt7yU,2020-08-26T10:19:36.877Z
,,manual,1598424297665,21.5,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,v45ujUwbuiUIcZRoUs4H,2020-08-26T06:44:57.665Z
,,manual,1598392645282,21.5,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,2mtK79TshdIuAFtampUO,2020-08-25T21:57:25.282Z
,,manual,1598370183478,22,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,Cvjq0WPwHlyPlqndWbe3,2020-08-25T15:43:03.478Z
,,manual,1598355496787,22.1,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,7MzKbDebkv7wtaiDv6lL,2020-08-25T11:38:16.787Z
,,manual,1598337904086,22.5,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,sGHdrJBJl3Q0eUpkk9XW,2020-08-25T06:45:04.086Z
,,manual,1598300300610,22.4,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,XKUciwlwcKmc77Od35of,2020-08-24T20:18:20.610Z
,,manual,1598270562161,22.8,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,Z0duzcVsin09saOXLufH,2020-08-24T12:02:42.161Z
,,manual,1598253431433,22.6,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,mU3JKqM5Hq4Ie5Hnrs5C,2020-08-24T07:17:11.433Z
,,manual,1598213024921,22.7,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,TYlkjY2LcAfkgnjTtLqe,2020-08-23T20:03:44.921Z
,,manual,1598193026525,22.5,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,tJA3L50DBS239gt3zWHm,2020-08-23T14:30:26.525Z
,,manual,1598182096643,22.8,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,sX3yDRzD43wtncrOnM40,2020-08-23T11:28:16.643Z
,,manual,1598168117980,22.2,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,uyv2HuHA2FwdEFwUwJWj,2020-08-23T07:35:17.980Z
,,manual,1598125663208,22.5,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,y5nTlRjvsuGr1LxlVafr,2020-08-22T19:47:43.208Z
,,manual,1598081869956,23.4,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,zgeuyK5ROstHb0E8vSBx,2020-08-22T07:37:49.956Z
,,manual,1598042112212,23.6,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,yQNBAVF1p3U0XfDcW7z5,2020-08-21T20:35:12.212Z
,,manual,1598006080128,23.7,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,VDEpmNFXxAswNUbGTFsY,2020-08-21T10:34:40.128Z
,,manual,1597990353294,23.5,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,fdy8105kyYczVGA09NmC,2020-08-21T06:12:33.294Z
,,manual,1597957555601,23.7,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,dJysqwp9vPYRpZU62j7K,2020-08-20T21:05:55.601Z
,,manual,1597936497086,22.8,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,bjx2KLWEgOT8lYptunCP,2020-08-20T15:14:57.086Z
,,manual,1597920634214,22.6,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,yrUXq9B4fMEP2uorYvJr,2020-08-20T10:50:34.214Z
,,manual,1597910087254,22.4,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,LJrGAsbyoUjFJxWJZPeF,2020-08-20T07:54:47.254Z
,,manual,1597874333722,22.2,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,2feMwgiPM8HgdrvNfDw9,2020-08-19T21:58:53.722Z
,,manual,1597853754211,22.4,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,OQhZpsPkW9osda0VzGbd,2020-08-19T16:15:54.211Z
,,manual,1597831105218,22.6,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,CaQeHpNiIkJeIs5FiDdG,2020-08-19T09:58:25.218Z
,,manual,1597817977716,22.9,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,1aiGeygtVmfMdfO8kQol,2020-08-19T06:19:37.716Z
,,manual,1597758579635,23.9,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,CnL9esgHrYOn5IxCEnzY,2020-08-18T13:49:39.635Z
,,manual,1597733773129,23.1,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,WVmdXHq3OcCiHGJl0J0G,2020-08-18T06:56:13.129Z
,,manual,1597703983520,23.1,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,wfLncb8kHWdVoAEFjBCm,2020-08-17T22:39:43.520Z
,,manual,1597672853888,23.9,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,r8berX0hfGLbX7KJ36Cd,2020-08-17T14:00:53.888Z
,,manual,1597659062780,23.4,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,ntgI45WEmZurzYDkQd3Z,2020-08-17T10:11:02.780Z
,,manual,1597648524307,23.9,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,RrEEU1tdEU26h7ZeLiRi,2020-08-17T07:15:24.307Z
,,manual,1597612469517,23.7,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,IP3CDPRA66IJnQQeYeIL,2020-08-16T21:14:29.517Z
,,manual,1597602293782,23.7,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,xodXFRRHWhAsk47Bb7ZH,2020-08-16T18:24:53.782Z
,,manual,1597583101912,23.5,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,RfULjgJmjAjqXuCwLDR3,2020-08-16T13:05:01.912Z
,,manual,1597568383376,23.5,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,Id2CZE3WRyE5XBlkfIq5,2020-08-16T08:59:43.376Z
,,manual,1597521382969,23.2,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,5yZu9CH4Nd3meRdXcUe3,2020-08-15T19:56:22.969Z
,,manual,1597506762134,23.2,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,qriIdCX90ArGtyVyXbl3,2020-08-15T15:52:42.134Z
,,manual,1597475337160,24.3,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,1jTHIH63EHdbwQlA6WJR,2020-08-15T07:08:57.160Z
,,manual,1597436797594,24.5,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,rjQI9JxZFJLXE7Aap1jF,2020-08-14T20:26:37.594Z
,,manual,1597402657654,24.2,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,bzIVhNQYLOtKCzVBpSGZ,2020-08-14T10:57:37.654Z
,,manual,1597388065154,24.6,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,et4peFwvBt7JjGz2j3OQ,2020-08-14T06:54:25.154Z
,,manual,1597358597061,24.6,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,4gm9pydYB4Vu0YxnYHYM,2020-08-13T22:43:17.061Z
,,manual,1597344716788,24.7,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,04EQ79pruG3ryeQbTXiI,2020-08-13T18:51:56.788Z
,,manual,1597322405411,24.7,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,oNpVLW8BUulBf7uzVrnH,2020-08-13T12:40:05.411Z
,,manual,1597299437125,24.7,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,attYiUs3e0TZcShPdpex,2020-08-13T06:17:17.125Z
,,manual,1597265874883,24.7,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,hmKNLHIhr7Bfevv79qFr,2020-08-12T20:57:54.883Z
,,manual,1597255764672,24.5,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,EQUnnADXygk724Xhfrnz,2020-08-12T18:09:24.672Z
,,manual,1597244459002,24.5,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,6NrIh9WsKhrIe1b3HUU2,2020-08-12T15:00:59.002Z
,,manual,1597235991363,24.1,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,9ZleGowif1yc8wTMdqFP,2020-08-12T12:39:51.363Z
,,manual,1597225368879,24.2,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,AjyyEFnbtjpaFpctm0s1,2020-08-12T09:42:48.879Z
,,manual,1597215107400,24.4,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,03U5Tok2kyihMCxj2Xpj,2020-08-12T06:51:47.400Z
,,manual,1597181656648,23.1,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,9q8dac4kjivvanDy8Mr6,2020-08-11T21:34:16.648Z
,,manual,1597172841008,23.6,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,zJ6KWJGwvItsWEgP7U3g,2020-08-11T19:07:21.008Z
,,manual,1597172434026,23.7,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,hzIEaqK4A4XOskznJ41I,2020-08-11T19:00:34.026Z
,,manual,1597154752375,23,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,wWfbmZXOxE0N82CHZisw,2020-08-11T14:05:52.375Z
,,manual,1597138061002,23,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,UIN719eRYdf7BWjqeGAm,2020-08-11T09:27:41.002Z
,,manual,1597124527563,23.9,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,weOnJctcp7zvElM1mG9Z,2020-08-11T05:42:07.563Z
,,manual,1597091768416,23.7,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,B5YbwmdDITO6j37moLs4,2020-08-10T20:36:08.416Z
,,manual,1597086554305,23.5,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,o5kiA1C4ucZBfCybSVcj,2020-08-10T19:09:14.305Z
,,manual,1597083463713,23.4,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,gMGegXuriKGGj20Qcz5D,2020-08-10T18:17:43.713Z
,,manual,1597056563814,23.2,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,hpLgUAZTfVYPgiY8WMOW,2020-08-10T10:49:23.814Z
,,manual,1597053771889,23.8,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,h1ENxLFpN5ytq5CSDYRy,2020-08-10T10:02:51.889Z
,,manual,1597037491629,23.5,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,nqWVgLTQJLEyIWFbVmpq,2020-08-10T05:31:31.629Z
,,manual,1597006736794,23.2,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,zlRUnMb4II1bzgiVQ7mn,2020-08-09T20:58:56.794Z
,,manual,1596984708358,22.4,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,t6o7WZtVtNzHrh1HHhV8,2020-08-09T14:51:48.358Z
,,manual,1596971375694,22.7,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,Wy5W7WtLl5ZyUwk2aIIl,2020-08-09T11:09:35.694Z
,,manual,1596955751812,22.1,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,NO3S89dxMS488FXWQtoC,2020-08-09T06:49:11.812Z
,,manual,1596911065710,22.6,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,8yFQ8dhIzWNlyPE9eB2C,2020-08-08T18:24:25.710Z
,,manual,1596895714849,22.4,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,RtQ3QD4LrPT0317PDuMG,2020-08-08T14:08:34.849Z
,,manual,1596870698934,22.4,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,U14GoSln5Lh85xzCDPsr,2020-08-08T07:11:38.934Z
,,manual,1596832623907,22.4,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,9yx1bsjt4YrVfhCPWQSm,2020-08-07T20:37:03.907Z
,,manual,1596824985283,22,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,G2NVWam3vIjC80tVUSkW,2020-08-07T18:29:45.283Z
,,manual,1596816871633,21.8,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,x7Vn50EjKiZfRPIwygxW,2020-08-07T16:14:31.633Z
,,manual,1596797471558,21.6,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,xv1MGMGl0XrQ18LKZPvH,2020-08-07T10:51:11.558Z
,,manual,1596780633204,21.8,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,50hykr5BC7vlf4uHCWLi,2020-08-07T06:10:33.204Z
,,manual,1596727432926,21.8,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,mmTutXg3o6S8mAfJDfN9,2020-08-06T15:23:52.926Z
,,manual,1596711441987,21.3,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,FRULWgOkNPbz99Uf6rG8,2020-08-06T10:57:21.987Z
,,manual,1596692784297,21.1,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,1pmTLBstIkK6sAMoav0R,2020-08-06T05:46:24.297Z
,,manual,1596649123519,20.7,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,mdVARqJOFqIP79ZmVg3X,2020-08-05T17:38:43.519Z
,,manual,1596632573243,20.3,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,Qp4OF8cF17xK0VD2mdJU,2020-08-05T13:02:53.243Z
,,manual,1596610433305,20.4,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,Gx41CUCkCy2I51BNZQUq,2020-08-05T06:53:53.305Z
,,manual,1596572574712,20.6,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,fYEUGXKfULbJcN5mneKa,2020-08-04T20:22:54.712Z
,,manual,1596542906518,20.9,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,55Dp3aAChhdHtgYrBS1p,2020-08-04T12:08:26.518Z
,,manual,1596520516258,20.5,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,ngy6LTQ8QTyVR0GvSMnJ,2020-08-04T05:55:16.258Z
,,manual,1596488154483,21.2,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,X9LodMykv7zL1lgxdA89,2020-08-03T20:55:54.483Z
,,manual,1596459032333,21.5,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,Bjr0ldae0ha87HPXMOd9,2020-08-03T12:50:32.333Z
,,manual,1596437824984,21.9,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,iFvxWoqnnZXCx9kQWE2j,2020-08-03T06:57:04.984Z
,,manual,1596404897561,21,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,uDTLvrdeJmftjHiD6a8i,2020-08-02T21:48:17.561Z
,,manual,1596393679532,21.2,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,2D1sNWQrcWYeSQPuizwg,2020-08-02T18:41:19.532Z
,,manual,1596374794452,21.9,manual,mJKNBigYoaSCcQBLbejGbaJ8YJJ2RC$0$manual$manual$0,2su8GtpwsXwR4qIg04Ef,2020-08-02T13:26:34.452Z
