id,type,sg,comment,time,temp,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
manual,manual,,,1662141600000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,yAV9bSsOdJD2ikcZ9q9enXX4UIR9iA,2022-09-02T18:00:00.000Z
manual,manual,,,1662127200000,19.3,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,fkPneilUrDRJvnv4dxQ9GFgzxzAGr2,2022-09-02T14:00:00.000Z
manual,manual,,,1662112800000,19.3,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,H2T2uzxh5iJsgRqUfIABws8scjTplt,2022-09-02T10:00:00.000Z
manual,manual,,,1662098400000,19.6,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,wyH16cnLxh28RcC7c9ms7XYFFz78op,2022-09-02T06:00:00.000Z
manual,manual,,,1662084000000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,rHwD4XNou1ZEQhbKq25CHXqF2HrOl5,2022-09-02T02:00:00.000Z
manual,manual,,,1662069600000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,0HbFUSxAeztNLvhvBrSikeJpTdC9me,2022-09-01T22:00:00.000Z
manual,manual,,,1662055200000,19.5,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,N1zCRM4YeksrMtdGMfIrG6GOazUlyD,2022-09-01T18:00:00.000Z
manual,manual,,,1662040800000,19.2,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,EuE1NNaG4j4ZmOE1WZrCJw5i0rcoPB,2022-09-01T14:00:00.000Z
manual,manual,,,1662026400000,19.2,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,go4D7L9CyJstzFna72zUO7lJuDtPOV,2022-09-01T10:00:00.000Z
manual,manual,,,1662012000000,19.5,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,5ZAzVcyzQzR3nMKk9I15QIA1yJMJ0o,2022-09-01T06:00:00.000Z
manual,manual,,,1661997600000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,E1Gsaz30OqoStLiqudED5fdsYLls4L,2022-09-01T02:00:00.000Z
manual,manual,,,1661983200000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,nh8n73DkuQ6xdBLwI7cAn9aPn79Lzh,2022-08-31T22:00:00.000Z
manual,manual,,,1661968800000,19.5,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,AlAwa4fa7XmGpeK9i8jkbyrk1ErtkN,2022-08-31T18:00:00.000Z
manual,manual,,,1661954400000,19.4,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,k4kZU2jkZd5PQwjugeNrUyuyyGVVrC,2022-08-31T14:00:00.000Z
manual,manual,,,1661940000000,19.4,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,gzBYp9onVBHleGvAg2Nju764XoKYzX,2022-08-31T10:00:00.000Z
manual,manual,,,1661925600000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,M06UHE55kgzuImrv0hTWXv8Kyy6CU2,2022-08-31T06:00:00.000Z
manual,manual,,,1661911200000,19.8,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,YOS7O1etmJdwIlduvouHr9Kqy0mVF7,2022-08-31T02:00:00.000Z
manual,manual,,,1661896800000,19.8,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,n27yEGFp5sUvqen1WOrO6B4i1QXnyj,2022-08-30T22:00:00.000Z
manual,manual,,,1661882400000,19.6,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,sPsxUoM3OelRzyO68y1DPMTOYd5reg,2022-08-30T18:00:00.000Z
manual,manual,,,1661868000000,19.2,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,3jdJIZhjKrHv1sSK1SFC6UYWXyYE8T,2022-08-30T14:00:00.000Z
manual,manual,,,1661853600000,19.2,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,ajh2TWSprp9M9eOOgzpelVRQ1wzXpt,2022-08-30T10:00:00.000Z
manual,manual,,,1661839200000,19.2,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,GahWqxsFgN5hd6Unc3vNZAJCB8DFjC,2022-08-30T06:00:00.000Z
manual,manual,,,1661824800000,19.2,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,bLbwbcGTds4hP3BHg4ImaKmlrDM2HE,2022-08-30T02:00:00.000Z
manual,manual,,,1661810400000,19.2,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,KCcDItn4si83lXuOEW7R6oGXyqINhR,2022-08-29T22:00:00.000Z
manual,manual,,,1661796000000,19.1,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,JKOK3eIbgbsJYjSGtFebd9mGnjvzQK,2022-08-29T18:00:00.000Z
manual,manual,,,1661781600000,19,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,xI458SKYiizU05OibSb84rjS6azj28,2022-08-29T14:00:00.000Z
manual,manual,,,1661767200000,19,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,PjXG4Ozyp3ojo77OftEGOcj9SJfKUM,2022-08-29T10:00:00.000Z
manual,manual,,,1661752800000,19.2,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,XbnlI2Y8OUVPZpO2f6bKWA4cIqFDF6,2022-08-29T06:00:00.000Z
manual,manual,,,1661738400000,19.4,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,738AxRBernBBArWvez6TIXkuf3kUK2,2022-08-29T02:00:00.000Z
manual,manual,,,1661724000000,19.4,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,7OHkDbpkjIch88tw9F5IONVRFtu2kc,2022-08-28T22:00:00.000Z
manual,manual,,,1661709600000,19.3,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,DJij93SXJKYqmnznRdxLUluGqJ7TFR,2022-08-28T18:00:00.000Z
manual,manual,,,1661695200000,19.1,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,7JBL01k401XCdMiVUY8NhXk218KIJP,2022-08-28T14:00:00.000Z
manual,manual,,,1661680800000,19.1,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,YGg4ZaspokyV8PDwNsZOlw3oOdH7vW,2022-08-28T10:00:00.000Z
manual,manual,,,1661666400000,19.2,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,ouJFYZ5bmYlC1D1UJ7Gy8EXLMKBadm,2022-08-28T06:00:00.000Z
manual,manual,,,1661652000000,19.6,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,12ZEveMWl0XUCsBtv80bivmswJDs2q,2022-08-28T02:00:00.000Z
manual,manual,,,1661637600000,19.6,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,FtBNXPJowGR0KjKkemVZkxa2lJx2CB,2022-08-27T22:00:00.000Z
manual,manual,,,1661623200000,19.6,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,FUALaYlZjUpjUA7aclHpLBsD1StboV,2022-08-27T18:00:00.000Z
manual,manual,,,1661608800000,19.5,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,e935sOws3yaLrbH6766zy8xl73yN6S,2022-08-27T14:00:00.000Z
manual,manual,,,1661594400000,19.5,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,bIaTAA1phH9znLaIVKXBoOMYkRs7Or,2022-08-27T10:00:00.000Z
manual,manual,,,1661580000000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,RmpvVMjfTliT75n0eQ40cyzskKSBG6,2022-08-27T06:00:00.000Z
manual,manual,,,1661565600000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,VgrFkhKzb1zURJi9ewIoDdZcmiFdNR,2022-08-27T02:00:00.000Z
manual,manual,,,1661551200000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,5hfqhuhGoNNhXVYXZNjUwC7RRrgreO,2022-08-26T22:00:00.000Z
manual,manual,,,1661536800000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,S5T3z02ci6GYloRbQhUQLZC00FyI3E,2022-08-26T18:00:00.000Z
manual,manual,,,1661522400000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,mSjX3uXWwFztl0db10tOUDJpFFMcIl,2022-08-26T14:00:00.000Z
manual,manual,,,1661508000000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,ytp7wqxuGvICGHnmnm6MGmDvGbiO9E,2022-08-26T10:00:00.000Z
manual,manual,,,1661493600000,19.2,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,RG2MUljIAQPJeDb3NQltlSVj2YnfqB,2022-08-26T06:00:00.000Z
manual,manual,,,1661479200000,19.4,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,3RHKjFKOq0x19VTmAiGytd5ISqTocA,2022-08-26T02:00:00.000Z
manual,manual,,,1661464800000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,vrVvrW1bXnIOrLDESkh89gLdNb6rSY,2022-08-25T22:00:00.000Z
manual,manual,,,1661450400000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,rOVswpfv0kuNse6E58SHx3TIMjRDmO,2022-08-25T18:00:00.000Z
manual,manual,,,1661436000000,19.8,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,R9HQnkkaH70tF5ZSwUJVO7mRnVLlsw,2022-08-25T14:00:00.000Z
manual,manual,,,1661421600000,19.8,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,Gw1sC60WivHwuOlswsEBiMY1Xt3qTJ,2022-08-25T10:00:00.000Z
manual,manual,,,1661407200000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,cqOzawU75OehhD3P18QwxLuzVrhx6h,2022-08-25T06:00:00.000Z
manual,manual,,,1661392800000,19.6,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,Z3vSC2bxlwXmM1rpbZrP72N6Ol2Wil,2022-08-25T02:00:00.000Z
manual,manual,,,1661378400000,19.8,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,XvgYB4DY3Mo1imdaWzbHXVOzNvuMZf,2022-08-24T22:00:00.000Z
manual,manual,,,1661364000000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,moFhKPv1U9VTXo7lO2reoUzzF1a8uR,2022-08-24T18:00:00.000Z
manual,manual,,,1661349600000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,N0NgNvdky0GGoJlKp2DpAWs7hx8eMe,2022-08-24T14:00:00.000Z
manual,manual,,,1661335200000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,QFDC0EsEUDvr86mwZOwo6Ovv7q8wbA,2022-08-24T10:00:00.000Z
manual,manual,,,1661320800000,19.5,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,knlnr7iPYFcVdUTwZMXIBJcj0ViONX,2022-08-24T06:00:00.000Z
manual,manual,,,1661306400000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,RTwhR566AlBq7NTeFnHBrhI65dByD3,2022-08-24T02:00:00.000Z
manual,manual,,,1661292000000,19.8,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,h4oTOP4KRXY28NnWUVwoZlqDJ9MkKa,2022-08-23T22:00:00.000Z
manual,manual,,,1661277600000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,QcIRKlRrHWiV2JtVChEchhrcelN9V2,2022-08-23T18:00:00.000Z
manual,manual,,,1661263200000,19.5,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,I2AMhVjUjKWhd0H8CmHfNMCXKWX6OR,2022-08-23T14:00:00.000Z
manual,manual,,,1661248800000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,5j5JJpXHacNsfbvljl35BxPTLd21LF,2022-08-23T10:00:00.000Z
manual,manual,,,1661234400000,19.4,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,wDdHVfTZ93KaVEAwti0p65yM44cPww,2022-08-23T06:00:00.000Z
manual,manual,,,1661220000000,19.4,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,MsHI2qV79jYhuHwoGv80nJ0Uhnenys,2022-08-23T02:00:00.000Z
manual,manual,,,1661205600000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,aN9Ef0eZ9MgAEEQFwQVqVdtGMZrquR,2022-08-22T22:00:00.000Z
manual,manual,,,1661191200000,19.4,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,gYJtwc3YG0SPnyrfen8QCHPVCozWj5,2022-08-22T18:00:00.000Z
manual,manual,,,1661176800000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,8mEvGl1WxSdxIkmKLG0u0rhNr9bnHl,2022-08-22T14:00:00.000Z
manual,manual,,,1661162400000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,peFt0Tug2jPqDb5OCCeHuCHjggXe5X,2022-08-22T10:00:00.000Z
manual,manual,,,1661148000000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,Rm8zCgxQLo1fPojB2xPXip3kXYkvOk,2022-08-22T06:00:00.000Z
manual,manual,,,1661133600000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,i4hWAsgRGxMyGYZQKuqsXmEDx3A7y3,2022-08-22T02:00:00.000Z
manual,manual,,,1661119200000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,ZcsMnzl50hZR3Ng5un2K94Q9wB8qoa,2022-08-21T22:00:00.000Z
manual,manual,,,1661104800000,19.5,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,btpR6UDOWmTqLpt6DmIMKr2v7a3V0j,2022-08-21T18:00:00.000Z
manual,manual,,,1661090400000,19.3,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,UGv8tRJMP0EWIZL7DCTn6CSgRWvQzY,2022-08-21T14:00:00.000Z
manual,manual,,,1661076000000,19.3,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,6HSwgv1JPXvyHAFZfg3Q8dnlEoNBHF,2022-08-21T10:00:00.000Z
manual,manual,,,1661061600000,19.4,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,RJEA6Pw0TvxItaI2nygndiz3AihOfo,2022-08-21T06:00:00.000Z
manual,manual,,,1661047200000,19.4,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,Kg45NgwmzUNA3ONvcFOlgCAdHQIkuV,2022-08-21T02:00:00.000Z
manual,manual,,,1661032800000,19.4,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,Eqvh6xGPXPzFXKjuUrSfYEr1zBYW28,2022-08-20T22:00:00.000Z
manual,manual,,,1661018400000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,j4UG3ZDTfx3YEOOzvVr8CKF9JVnxRD,2022-08-20T18:00:00.000Z
manual,manual,,,1661004000000,19.5,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,A9tRmmW12t0g6jAP5kTc5IOhpYwvxt,2022-08-20T14:00:00.000Z
manual,manual,,,1660989600000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,HU7mIPzweyPlvaCy3Mu86JZys4Hahr,2022-08-20T10:00:00.000Z
manual,manual,,,1660975200000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,MAv06HvzAkLnLlCNeNEHMT2L2WZVAw,2022-08-20T06:00:00.000Z
manual,manual,,,1660960800000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,772l8J7rtuQhsr43hV0pjIWZY19Hhg,2022-08-20T02:00:00.000Z
manual,manual,,,1660946400000,19.8,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,tRZViOyKTiEwsbi46qjDgi9JsSFnqi,2022-08-19T22:00:00.000Z
manual,manual,,,1660932000000,18.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,y2McxfkpYlHTmm7fkjo0LYXPip5PvW,2022-08-19T18:00:00.000Z
manual,manual,,,1660917600000,19.5,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,dKHhmwIHotSPqdRQmaMlxP51Y99Ozt,2022-08-19T14:00:00.000Z
manual,manual,,,1660903200000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,0eWtkzYFcSMxNoizMgNjVSz758DWWk,2022-08-19T10:00:00.000Z
manual,manual,,,1660888800000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,23lFONUlaNJEurevo9GG2vlmCZw2gl,2022-08-19T06:00:00.000Z
manual,manual,,,1660874400000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,E05vNsgwxVxeRx55LTIk3NZJiY6hsA,2022-08-19T02:00:00.000Z
manual,manual,,,1660860000000,19.8,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,ucdhr0PLJ8PtGgh0oxrUsVWXarY2Dz,2022-08-18T22:00:00.000Z
manual,manual,,,1660845600000,19.5,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,9VOZXybUCws5h9LRaaY217j6OufKEh,2022-08-18T18:00:00.000Z
manual,manual,,,1660831200000,19.6,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,dCe94AanUlaLyq7fPYKU1TD3nX0Txm,2022-08-18T14:00:00.000Z
manual,manual,,,1660816800000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,t4W2UjtUagXxa3oifKzZWVldpDLF99,2022-08-18T10:00:00.000Z
manual,manual,,,1660802400000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,7tbyKlYBMdYUMk0wvNXm3gVH0N37yB,2022-08-18T06:00:00.000Z
manual,manual,,,1660788000000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,OPsgCigZShoQU4ZNMWUkZyOV8Vnhnd,2022-08-18T02:00:00.000Z
manual,manual,,,1660773600000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,HlNhDeDyOoGeRdyI4JAf2UwZjvZekw,2022-08-17T22:00:00.000Z
manual,manual,,,1660759200000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,Ir6hXrafEcyTbd3W1xxhPK3K2Z5rjs,2022-08-17T18:00:00.000Z
manual,manual,,,1660744800000,19.5,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,Jy1yBqT2X5KeVcmo3L522MKql8B0Xp,2022-08-17T14:00:00.000Z
manual,manual,,,1660730400000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,qadNhwPtNVAPAT3Vo3uX6DSMRqyBH7,2022-08-17T10:00:00.000Z
manual,manual,,,1660716000000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,pulfsssFOyZIqGxaKdXhdFTNNhnrqO,2022-08-17T06:00:00.000Z
manual,manual,,,1660701600000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,S7vU8J4lCLRwCTMDVy3kZ4TJb82MXq,2022-08-17T02:00:00.000Z
manual,manual,,,1660687200000,18.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,OdalyTqnbJ9ugl122vE3IZEgv554kL,2022-08-16T22:00:00.000Z
manual,manual,,,1660672800000,18.5,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,YV6fOvf8sxkMrm4dMxs4D8kyyOYB3k,2022-08-16T18:00:00.000Z
manual,manual,,,1660658400000,19.6,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,7cpfbSNCb1kN1iYwYSrRbPcz7JKqFh,2022-08-16T14:00:00.000Z
manual,manual,,,1660644000000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,pAoSY50xCa5aBzCA6Eu2INYPWMK1MG,2022-08-16T10:00:00.000Z
manual,manual,,,1660629600000,19.5,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,RGWlUXokLLwlrcvrvKkdeadmI2oLXJ,2022-08-16T06:00:00.000Z
manual,manual,,,1660615200000,19.8,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,oNFMSIBwTcj2R7jhA00TSx6ZxHl2pR,2022-08-16T02:00:00.000Z
manual,manual,,,1660600800000,19.8,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,tfn5V6i7L2zeO2GfGdB8nM6NVlFZ8d,2022-08-15T22:00:00.000Z
manual,manual,,,1660586400000,19.6,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,6FyJUw0nbRegzeEZ6NDVxBaIVDBHzZ,2022-08-15T18:00:00.000Z
manual,manual,,,1660572000000,19.3,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,UVB9HRyWjlEjStvI86rFqSmcQJ3dWg,2022-08-15T14:00:00.000Z
manual,manual,,,1660557600000,19.6,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,n6mYdnQpx5WhtQYQn2zZJIe5kV1GJv,2022-08-15T10:00:00.000Z
manual,manual,,,1660543200000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,lnAd4aljb2f1kgEtPQicXDrhAlT9zI,2022-08-15T06:00:00.000Z
manual,manual,,,1660528800000,19.7,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,JRMn8jUDiStdketMo7d2SWdmhtrxra,2022-08-15T02:00:00.000Z
manual,manual,,,1660514400000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,rsQS6YPhZ8xR2ClYyB0jKcwctnGGjI,2022-08-14T22:00:00.000Z
manual,manual,,,1660500000000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,Ur1LpfL7edGpmg0Qnsj0Tj17sD6JCs,2022-08-14T18:00:00.000Z
manual,manual,,,1660485600000,19.4,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,r5dQxu8hMWijL8eCMgT6gXPOp3SYCW,2022-08-14T14:00:00.000Z
manual,manual,,,1660471200000,19.5,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,ESddvcAMlYLWnj1381ZaDAsTjtZrEc,2022-08-14T10:00:00.000Z
manual,manual,,,1660456800000,19.4,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,hG3xTi40aY5pjlcnly2x8VzbGJRMv7,2022-08-14T06:00:00.000Z
manual,manual,,,1660442400000,19.4,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,xehBl8GbLd49rAcdqHU4WqdWrC1ccM,2022-08-14T02:00:00.000Z
manual,manual,,,1660428000000,19.8,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,XG3bRqJglTcRLlouLrjE7Of0meQq4v,2022-08-13T22:00:00.000Z
manual,manual,,,1660413600000,19.9,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,mi0WN4EOKlMWv9QWjNIGhSCgTyh3Da,2022-08-13T18:00:00.000Z
manual,manual,,,1660399200000,19.8,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,TQpzmf8ytatbJ9KFjbx2QHgPOU7YOz,2022-08-13T14:00:00.000Z
manual,manual,,,1660384800000,19.4,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,c3A5PzKWSfFoDk0cLIZet6Iw2NfmJ4,2022-08-13T10:00:00.000Z
manual,manual,,,1660370400000,19.5,caV94IxYIflnlHyoPBlQn9L5dNDRo4$0$manual$manual$0,iMhkP1RUIVZKps2f9Wp4zZiTmru5OB,2022-08-13T06:00:00.000Z
