temp,sg,time,comment,id,type,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
16.8,,1687701600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,zx2S8oREh2gFmlYqRDmpFnPFIcLNkC,2023-06-25T14:00:00.000Z
16.6,,1687687200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,gBil7OcIkedYMMKgxr985YlA1gWjCi,2023-06-25T10:00:00.000Z
18,,1687672800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,47sftjec4b00xLbmvaEqCIdqEwXVio,2023-06-25T06:00:00.000Z
17,,1687658400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,Ltxw6h3Rvm4Et0QcjlaYwOixUPkL0L,2023-06-25T02:00:00.000Z
16.3,,1687644000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,HFGlaFj4IcFtVv4Dnv2U2l7eE0Z55w,2023-06-24T22:00:00.000Z
17,,1687629600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,nJcS8vs8MlgN5KGR7P7ncpsekZcRRP,2023-06-24T18:00:00.000Z
16.7,,1687615200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,4nlTeCiBILIuVMlppHwmiM4z8bImVQ,2023-06-24T14:00:00.000Z
17.1,,1687600800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,xQVMis3z5TVTrvm2F8Y2WxpKJlF8Gn,2023-06-24T10:00:00.000Z
16.5,,1687586400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,lppoydvA2pbWj6KE0PCktEfevs0Fd0,2023-06-24T06:00:00.000Z
16.4,,1687572000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,u5IWtq8wqeP9IqChlOkA3A39mu5XjS,2023-06-24T02:00:00.000Z
17.4,,1687557600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,KRyjZs0EGXt7rcYzT6Pm4HkcbcALp6,2023-06-23T22:00:00.000Z
16.4,,1687543200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,TLXqv5KIggCzSCb2C95vBNMPLKiRH8,2023-06-23T18:00:00.000Z
17.7,,1687528800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,0yey3EA8GY9iwwKA9h0bBhtWp1D6Mb,2023-06-23T14:00:00.000Z
16.7,,1687514400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,FwBqpI4toFKfL6N4sZ5oKc1bOkeYhT,2023-06-23T10:00:00.000Z
16.2,,1687500000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,SnloDMJAn45Q3LMW6URIUZf4igBDl9,2023-06-23T06:00:00.000Z
16.3,,1687485600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,0BdThd18cUdphXdQTQQIIPpDrTloJe,2023-06-23T02:00:00.000Z
17.6,,1687471200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,A7KbYVUsUqywsHFJTQmEm2SlqyZp8q,2023-06-22T22:00:00.000Z
16.7,,1687456800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,AHUP6YHNXnhfodp6rrmyAR54rU7c9w,2023-06-22T18:00:00.000Z
16.5,,1687442400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,OKZMzh7zzQn0n5RxRqdG3KC5DKj2tB,2023-06-22T14:00:00.000Z
17.3,,1687428000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,5e58yg4EvXPOQVOb3pmwPy7l6rC7ph,2023-06-22T10:00:00.000Z
16.7,,1687413600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,sAOHtQHcNHuLiM9jk1d8qhxISD79tT,2023-06-22T06:00:00.000Z
16.3,,1687399200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,LDvBZ2Ha3YuLFHlmIro1iaJhfbHWAe,2023-06-22T02:00:00.000Z
17.7,,1687384800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,wnRvzQTUFspxiOCkes9ZljH6qkPSth,2023-06-21T22:00:00.000Z
16.6,,1687370400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,BhyWRemBG5bYiLXoqIWPXYNJiV1l35,2023-06-21T18:00:00.000Z
18,,1687356000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,6U9bQ7UexooXDbL0BlsMEiL7ri9CSE,2023-06-21T14:00:00.000Z
16.9,,1687341600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,pndHsYIiCKbpYd6TpjxaUswLuSWTMY,2023-06-21T10:00:00.000Z
16.5,,1687327200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,uiMkO9lYhXm5ZlN1tRILNoTL5lWp0e,2023-06-21T06:00:00.000Z
17.8,,1687312800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,x3zyAHhuZ9UQ2tBTw8N2wlIkVX55BE,2023-06-21T02:00:00.000Z
16.8,,1687298400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,5PZ88M3IOJjPRQ963UpeHzMM0YqqAF,2023-06-20T22:00:00.000Z
16.5,,1687284000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,I13ujjKWHFevjp6QvkKx1KvTkmVWOi,2023-06-20T18:00:00.000Z
16.8,,1687269600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,42ObGtqGwJEUjqAcWQSOTvKsCwoc0q,2023-06-20T14:00:00.000Z
17.1,,1687255200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,Ru6L6gzXRLVa2yoSnTfpsoNMrIVHYb,2023-06-20T10:00:00.000Z
17.4,,1687240800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,G6XNJNY6Zz1nTvbgOH0ybLstF569Gb,2023-06-20T06:00:00.000Z
16.6,,1687226400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,5hZQq2sg98kybJULGpkUGX8MXMQL2O,2023-06-20T02:00:00.000Z
16.8,,1687212000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,Q81GGYsXkDqA77v9NtJZRXq4VnSe00,2023-06-19T22:00:00.000Z
17,,1687197600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,35RISTLB2k81Uo0MJ2jJcqp915aWlH,2023-06-19T18:00:00.000Z
16.5,,1687183200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,YEMkiC5J3NWgHaI5RAcLXtyCG6gBOM,2023-06-19T14:00:00.000Z
17.5,,1687168800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,VPHEzY6gtczxnA57yLa1wVDimJU2iX,2023-06-19T10:00:00.000Z
16.6,,1687154400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,PrkOP0Kt5NF30KU7De0UtyDBMZuaPR,2023-06-19T06:00:00.000Z
16.4,,1687140000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,RsWfyaapIY4Xb6zQNzgMoJlEq97LDC,2023-06-19T02:00:00.000Z
17.3,,1687125600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,suqeplOwbCUgSHfYvEd9ttr4NDyteV,2023-06-18T22:00:00.000Z
16.5,,1687111200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,rozPTmmMLPTmxWUVqlNZO9kfdf07tJ,2023-06-18T18:00:00.000Z
17.7,,1687096800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,vDC4Mpfcv25KpZCAu2Lo7KpUhbRDl6,2023-06-18T14:00:00.000Z
16.3,,1687082400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,BNiD71vIqzipqcWwVR7bYJoMiBhVJm,2023-06-18T10:00:00.000Z
17.7,,1687068000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,aJyncL3baXY58ywFhgMhNMHrAc9f1R,2023-06-18T06:00:00.000Z
17.1,,1687053600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,SxEgawJ1WYBeJ7daXO29Jq6BnZUGB5,2023-06-18T02:00:00.000Z
16.3,,1687039200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,skwyC1rgz4PJ5650eCrslnyH41RyML,2023-06-17T22:00:00.000Z
17.7,,1687024800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,gS7oeMxpMCw45o37j2HlImOMTz8OLM,2023-06-17T18:00:00.000Z
16.4,,1687010400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,GifiaV5zbFFo66RUfqXSsrCj3xYde7,2023-06-17T14:00:00.000Z
17.9,,1686996000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,Hikw9mR3938A2TjEV4Z4Gv3q6wWdfU,2023-06-17T10:00:00.000Z
17.4,,1686981600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,on7kWe5XMFSfVdrfeBXLm1e3TWOcvS,2023-06-17T06:00:00.000Z
16.9,,1686967200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,z7iHf7G1Zh6OcDKuOqf0ooSNk0Jyuv,2023-06-17T02:00:00.000Z
16.5,,1686952800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,UAOGLPbj6PYyWNSP1slsYjphav3PBz,2023-06-16T22:00:00.000Z
17.5,,1686938400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,DCwue8QDzUMWkS8wTavm1etoYAeoa5,2023-06-16T18:00:00.000Z
16.5,,1686924000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,hgMSOawVCeZPtKATACdKP1GG7N7hRV,2023-06-16T14:00:00.000Z
17.5,,1686909600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,JnmdnMwGvFksETYBTr6kEQEbYRbFjz,2023-06-16T10:00:00.000Z
16.6,,1686895200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,o6IwS687cdRA7bGKwqtvvuQlPTDsHX,2023-06-16T06:00:00.000Z
16.3,,1686880800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,gcWSiY0dPdrLpQQ9MKKpeRxpmxhLOq,2023-06-16T02:00:00.000Z
17.7,,1686866400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,tjYTXqC5DyIJHhGMVGyK1G6hqRNyxG,2023-06-15T22:00:00.000Z
16.5,,1686852000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,P8ywNbevZf88qNw5TEBYT7Qm8CM9iX,2023-06-15T18:00:00.000Z
17.8,,1686837600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,F68L5Ztbd760gaqRDLmKJV5sWjQY1d,2023-06-15T14:00:00.000Z
16.5,,1686823200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,7vy39Jbbu6arhHurGGsMZeASBbYoUf,2023-06-15T10:00:00.000Z
16.4,,1686808800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,kQNFL6f8UupL9EIAPIA3gzZiB9Z2Ip,2023-06-15T06:00:00.000Z
17.4,,1686794400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,Nh4KBTfLWxBuBX3vYaBRiz6sgqzY1i,2023-06-15T02:00:00.000Z
16.3,,1686780000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,nGN1zAlfhVHbCuzbkxE4AH2C3VM7tE,2023-06-14T22:00:00.000Z
18,,1686765600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,1m1qw8v7UxEKOGZl02NbsmoQbTTzlP,2023-06-14T18:00:00.000Z
16.8,,1686751200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,EZotydecQr7AZCRrB1J6UZHYQxSNk9,2023-06-14T14:00:00.000Z
17.3,,1686736800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,9tHRXLwYmD0w53kLJ33NveOoSF4LEN,2023-06-14T10:00:00.000Z
17.5,,1686722400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,Z5kOqnbwjg0V83QG12XsoBehDi5Pad,2023-06-14T06:00:00.000Z
16.8,,1686708000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,3HUP4fuOwrS3bikoeUP1WM6ms3mJxH,2023-06-14T02:00:00.000Z
16.3,,1686693600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,GuRQR4UdoZDnAptIXdIqt5QJQ6qOoL,2023-06-13T22:00:00.000Z
17.1,,1686679200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,ZHO92dUhRpumaXyYJjCX0jb8vBWRrT,2023-06-13T18:00:00.000Z
16.5,,1686664800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,pwDjmbFVqby4d7AbkolyrmftOtND0c,2023-06-13T14:00:00.000Z
17.3,,1686650400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,CZS691XmsPAvSUP5DlWbtt88pQEzAo,2023-06-13T10:00:00.000Z
16.2,,1686636000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,70QZuTllPVpDvxHPauGtDG6NecvYSl,2023-06-13T06:00:00.000Z
18.1,,1686621600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,9AZqwYRC45JfBe7nmSvuLXwiidzoNT,2023-06-13T02:00:00.000Z
16.7,,1686607200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,9zangCJ88OjGaQmA2gprFXGdqSMksJ,2023-06-12T22:00:00.000Z
17.9,,1686592800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,CMLd2slLLcGMtvULWhqORhjCWWSbqR,2023-06-12T18:00:00.000Z
16.7,,1686578400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,9pfY66sRrlgfV7aBmloPRcG2nNVPTA,2023-06-12T14:00:00.000Z
17.3,,1686564000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,mIFpVTnQSNa1RQhZkYPnQdcUuEW3hq,2023-06-12T10:00:00.000Z
19.3,,1686549600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,2Hj0bYbIS9nqLfbuOcEPQ4AjSp8vwZ,2023-06-12T06:00:00.000Z
20.8,,1686535200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,tVf6dzq5hOQcm1dtpgXC1JsesIsSMo,2023-06-12T02:00:00.000Z
19.3,,1686520800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,i90PMyZrcu4n6ZpDk6OSwwuQ9ae4Cf,2023-06-11T22:00:00.000Z
20.1,,1686506400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,gJOQIgmKYNJCu1QyrUGw7Ge3qVIFL1,2023-06-11T18:00:00.000Z
19.1,,1686492000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,stDkUqfodtrgKrfRCdbMfDubrluUuy,2023-06-11T14:00:00.000Z
20.8,,1686477600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,oUILR52D5vCkOibZUXz5I2nVwwMOsB,2023-06-11T10:00:00.000Z
19.8,,1686463200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,L1fip7qg0Hr8en3nMQoeFiCBJOWKLr,2023-06-11T06:00:00.000Z
21,,1686448800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,AwLGswcrXEVZKBmb2Z9xix1IjBTleA,2023-06-11T02:00:00.000Z
18.9,,1686434400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,PKTXLqSlJU7O2GjhhdNYDv011VGGcu,2023-06-10T22:00:00.000Z
20.5,,1686420000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,7bA6zMaQ3gLvkABYtOF9njnTOzbkll,2023-06-10T18:00:00.000Z
20.7,,1686405600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,BLj1cBKmlm9JyMAoqgS8ZkjgY2yY9M,2023-06-10T14:00:00.000Z
20.7,,1686391200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,h0MVTbOeYrPZK3I4TYBeUr4tltP7op,2023-06-10T10:00:00.000Z
20.7,,1686376800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,o8ZUqvc0STbsmHY7OfWTV9q59uKvS8,2023-06-10T06:00:00.000Z
19,,1686362400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,JnSVybGpxoFq6ATiscRRCjAO8nUBvo,2023-06-10T02:00:00.000Z
20.9,,1686348000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,1FMd7QCwidJag9BHQeikTAHO4rSkgV,2023-06-09T22:00:00.000Z
20.4,,1686333600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,05JiVhheTpp67Y8t3av9GLmwZtIQ7R,2023-06-09T18:00:00.000Z
20.3,,1686319200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,eZt3LvxBxyqwSN2D2vSbToJYO7O1kK,2023-06-09T14:00:00.000Z
20.3,,1686304800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,XM0WBGfERHWyC0dx9dDtjE54zfiH24,2023-06-09T10:00:00.000Z
19.9,,1686290400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,bFfNNrT1FwyMsozSkts2B8ycdedEw1,2023-06-09T06:00:00.000Z
19.2,,1686276000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,vGDOzwkkbFi0LFEYWNGAA4TlSdMcNd,2023-06-09T02:00:00.000Z
19.2,,1686261600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,xOG81KOzhi61BZd288WhUIefiOIIDp,2023-06-08T22:00:00.000Z
19.2,,1686247200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,gy6YTB6777E1VZTQRpDft4rvgEE2zQ,2023-06-08T18:00:00.000Z
19.2,,1686232800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,fHwTjNYyBxsYYVdgO3wVMcwRjnqam8,2023-06-08T14:00:00.000Z
19.3,,1686218400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,oE78s9kHpdDx8R9fBgsnWSvnWrluXb,2023-06-08T10:00:00.000Z
20.3,,1686204000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,vVNS8rduPSOePfuQSjoca3KPwJDMxK,2023-06-08T06:00:00.000Z
19.3,,1686189600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,S9OegXB6pQdaTTQtNZQbNMuXd1sNSU,2023-06-08T02:00:00.000Z
19.4,,1686175200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,QM74SJWnOMkTEfGRlXH9Uz6Rmw8GWC,2023-06-07T22:00:00.000Z
19.4,,1686160800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,HzfjXrLw1BUtMFxaRvq0VJoGykQ7c1,2023-06-07T18:00:00.000Z
19.4,,1686146400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,qJEYsfULJxuFT33HT0PjaWAaOBE4mW,2023-06-07T14:00:00.000Z
19.8,,1686132000000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,HxLS60SfLCLFy7K0th1COsKpJAzjTd,2023-06-07T10:00:00.000Z
20.3,,1686117600000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,Ckcg3gPWs6bd561l8UL8dAMqzXW4zp,2023-06-07T06:00:00.000Z
19,,1686103200000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,l2ZiWSAsDevSSZq6Oi6MzkOvxAp12h,2023-06-07T02:00:00.000Z
19.8,,1686088800000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,ROVsA0k97xjqsOE82x4Mtm0dDXRu8c,2023-06-06T22:00:00.000Z
20.1,,1686074400000,,manual,manual,R6Qw4Kt8oJpLmUsd2eMm5U08M1B9dM$0$manual$manual$0,kJaxRtOVTPyuAMBB8d7HcpMf91Ku27,2023-06-06T18:00:00.000Z
